id,level,root_list,tokens
a226,i,"[1, 49, 62]","[{""kind"": ""word"", ""ar"": ""حملت"", ""voweled"": ""حَمَلْتُ"", ""en"": ""I carried"", ""roots"": [62], ""lemma"": ""حمل"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""الكتاب"", ""voweled"": ""الْكِتَاب"", ""en"": ""the book"", ""roots"": [1], ""lemma"": ""كتاب""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""يدي"", ""voweled"": ""يَدِي"", ""en"": ""my hand"", ""roots"": [49], ""lemma"": ""يد"", ""inflected"": ""poss""}]"
a227,b,"[4, 28, 62]","[{""kind"": ""word"", ""ar"": ""الحمل"", ""voweled"": ""الْحَمْل"", ""en"": ""the load"", ""roots"": [62], ""lemma"": ""حمل""}, {""kind"": ""word"", ""ar"": ""كبير"", ""voweled"": ""كَبِير"", ""en"": ""big"", ""roots"": [28], ""lemma"": ""كبير""}, {""kind"": ""func"", ""ar"": ""على"", ""voweled"": ""عَلَى"", ""en"": ""on"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""العامل"", ""voweled"": ""الْعَامِل"", ""en"": ""the worker"", ""roots"": [4], ""lemma"": ""عامل""}]"
a228,i,"[17, 25, 73, 93]","[{""kind"": ""word"", ""ar"": ""استخدم"", ""voweled"": ""اِسْتَخْدَمَ"", ""en"": ""used"", ""roots"": [93], ""lemma"": ""استخدام"", ""inflected"": ""override""}, {""kind"": ""word"", ""ar"": ""الطالب"", ""voweled"": ""الطَّالِب"", ""en"": ""the student"", ""roots"": [25], ""lemma"": ""طالب""}, {""kind"": ""word"", ""ar"": ""الحاسوب"", ""voweled"": ""الْحَاسُوب"", ""en"": ""the computer"", ""roots"": [73], ""lemma"": ""حاسوب""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الدراسة"", ""voweled"": ""الدِّرَاسَة"", ""en"": ""the study; studies"", ""roots"": [17], ""lemma"": ""دراسة""}]"
a229,b,"[13, 73, 77, 78]","[{""kind"": ""word"", ""ar"": ""الحاسوب"", ""voweled"": ""الْحَاسُوب"", ""en"": ""the computer"", ""roots"": [73], ""lemma"": ""حاسوب""}, {""kind"": ""word"", ""ar"": ""جديد"", ""voweled"": ""جَدِيد"", ""en"": ""new"", ""roots"": [77], ""lemma"": ""جديد""}, {""kind"": ""func"", ""ar"": ""و"", ""voweled"": ""وَ"", ""en"": ""and"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""السماعة"", ""voweled"": ""السَّمَّاعَة"", ""en"": ""the headphone"", ""roots"": [13], ""lemma"": ""سماعة""}, {""kind"": ""word"", ""ar"": ""قديمة"", ""voweled"": ""قَدِيمَة"", ""en"": ""old (f.)"", ""roots"": [78], ""lemma"": ""قديم"", ""inflected"": ""fem""}]"
a230,i,"[34, 63, 83, 92]","[{""kind"": ""word"", ""ar"": ""وضع"", ""voweled"": ""وَضَعَ"", ""en"": ""placed"", ""roots"": [83], ""lemma"": ""وضع""}, {""kind"": ""word"", ""ar"": ""الرجل"", ""voweled"": ""الرَّجُل"", ""en"": ""the man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""word"", ""ar"": ""المفتاح"", ""voweled"": ""الْمِفْتَاح"", ""en"": ""the key"", ""roots"": [63], ""lemma"": ""مفتاح""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المحفظة"", ""voweled"": ""الْمِحْفَظَة"", ""en"": ""the wallet; briefcase"", ""roots"": [92], ""lemma"": ""محفظة""}]"
a231,b,"[31, 83]","[{""kind"": ""word"", ""ar"": ""الوضع"", ""voweled"": ""الْوَضْع"", ""en"": ""the situation"", ""roots"": [83], ""lemma"": ""وضع""}, {""kind"": ""word"", ""ar"": ""حسن"", ""voweled"": ""حَسَن"", ""en"": ""good"", ""roots"": [31], ""lemma"": ""حسن""}, {""kind"": ""func"", ""ar"": ""الآن"", ""voweled"": ""الْآنَ"", ""en"": ""now"", ""roots"": []}]"
a232,b,"[15, 83]","[{""kind"": ""word"", ""ar"": ""الموضوع"", ""voweled"": ""الْمَوْضُوع"", ""en"": ""the topic"", ""roots"": [83], ""lemma"": ""موضوع""}, {""kind"": ""word"", ""ar"": ""مفهوم"", ""voweled"": ""مَفْهُوم"", ""en"": ""understandable"", ""roots"": [15], ""lemma"": ""مفهوم""}]"
a233,i,"[14, 83, 99]","[{""kind"": ""word"", ""ar"": ""موضوع"", ""voweled"": ""مَوْضُوع"", ""en"": ""topic"", ""roots"": [83], ""lemma"": ""موضوع""}, {""kind"": ""word"", ""ar"": ""المحاضرة"", ""voweled"": ""الْمُحَاضَرَة"", ""en"": ""the lecture"", ""roots"": [99], ""lemma"": ""محاضرة""}, {""kind"": ""word"", ""ar"": ""معروف"", ""voweled"": ""مَعْرُوف"", ""en"": ""well-known"", ""roots"": [14], ""lemma"": ""معروف""}]"
a234,i,"[15, 23, 83]","[{""kind"": ""word"", ""ar"": ""حاولت"", ""voweled"": ""حَاوَلْتُ"", ""en"": ""I tried"", ""roots"": [23], ""lemma"": ""حاول"", ""inflected"": ""conj""}, {""kind"": ""func"", ""ar"": ""أن"", ""voweled"": ""أَنْ"", ""en"": ""to; that"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""أفهم"", ""voweled"": ""أَفْهَم"", ""en"": ""I understand"", ""roots"": [15], ""lemma"": ""فهم"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""الوضع"", ""voweled"": ""الْوَضْع"", ""en"": ""the situation"", ""roots"": [83], ""lemma"": ""وضع""}]"
a235,i,"[23, 31, 77]","[{""kind"": ""word"", ""ar"": ""المحاولة"", ""voweled"": ""الْمُحَاوَلَة"", ""en"": ""the attempt"", ""roots"": [23], ""lemma"": ""محاولة""}, {""kind"": ""word"", ""ar"": ""الجديدة"", ""voweled"": ""الْجَدِيدَة"", ""en"": ""the new (f.)"", ""roots"": [77], ""lemma"": ""جديد"", ""inflected"": ""fem""}, {""kind"": ""word"", ""ar"": ""أحسن"", ""voweled"": ""أَحْسَن"", ""en"": ""better; best"", ""roots"": [31], ""lemma"": ""أحسن""}]"
a236,b,"[23, 31, 34]","[{""kind"": ""word"", ""ar"": ""حال"", ""voweled"": ""حَال"", ""en"": ""condition"", ""roots"": [23], ""lemma"": ""حال""}, {""kind"": ""word"", ""ar"": ""الرجل"", ""voweled"": ""الرَّجُل"", ""en"": ""the man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""word"", ""ar"": ""حسن"", ""voweled"": ""حَسَن"", ""en"": ""good"", ""roots"": [31], ""lemma"": ""حسن""}]"
a237,b,"[23, 100]","[{""kind"": ""word"", ""ar"": ""الحالة"", ""voweled"": ""الْحَالَة"", ""en"": ""the state; case"", ""roots"": [23], ""lemma"": ""حالة""}, {""kind"": ""word"", ""ar"": ""مقبولة"", ""voweled"": ""مَقْبُولَة"", ""en"": ""acceptable (f.)"", ""roots"": [100], ""lemma"": ""مقبول"", ""inflected"": ""fem""}]"
a238,i,"[23, 25, 34, 37, 98]","[{""kind"": ""word"", ""ar"": ""طلب"", ""voweled"": ""طَلَبَ"", ""en"": ""requested"", ""roots"": [25], ""lemma"": ""طلب""}, {""kind"": ""word"", ""ar"": ""الرجل"", ""voweled"": ""الرَّجُل"", ""en"": ""the man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""word"", ""ar"": ""تحويل"", ""voweled"": ""تَحْوِيل"", ""en"": ""transfer"", ""roots"": [23], ""lemma"": ""تحويل""}, {""kind"": ""word"", ""ar"": ""الدفعة"", ""voweled"": ""الدُّفْعَة"", ""en"": ""the payment; batch"", ""roots"": [98], ""lemma"": ""دفعة""}, {""kind"": ""func"", ""ar"": ""إلى"", ""voweled"": ""إِلَى"", ""en"": ""to"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""بلده"", ""voweled"": ""بَلَدِهِ"", ""en"": ""his country"", ""roots"": [37], ""lemma"": ""بلد"", ""inflected"": ""poss""}]"
a240,b,"[4, 22, 25]","[{""kind"": ""word"", ""ar"": ""القدرة"", ""voweled"": ""الْقُدْرَة"", ""en"": ""the ability"", ""roots"": [22], ""lemma"": ""قدرة""}, {""kind"": ""func"", ""ar"": ""على"", ""voweled"": ""عَلَى"", ""en"": ""on"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""العمل"", ""voweled"": ""الْعَمَل"", ""en"": ""the work"", ""roots"": [4], ""lemma"": ""عمل""}, {""kind"": ""word"", ""ar"": ""مطلوبة"", ""voweled"": ""مَطْلُوبَة"", ""en"": ""required (f.)"", ""roots"": [25], ""lemma"": ""مطلوب"", ""inflected"": ""fem""}]"
a241,i,"[4, 5, 22, 25]","[{""kind"": ""word"", ""ar"": ""قدر"", ""voweled"": ""قَدَّرَ"", ""en"": ""valued; appreciated"", ""roots"": [22], ""lemma"": ""قدر""}, {""kind"": ""word"", ""ar"": ""المعلم"", ""voweled"": ""الْمُعَلِّم"", ""en"": ""the teacher"", ""roots"": [5], ""lemma"": ""معلم""}, {""kind"": ""word"", ""ar"": ""عمل"", ""voweled"": ""عَمَل"", ""en"": ""work"", ""roots"": [4], ""lemma"": ""عمل""}, {""kind"": ""word"", ""ar"": ""الطالب"", ""voweled"": ""الطَّالِب"", ""en"": ""the student"", ""roots"": [25], ""lemma"": ""طالب""}]"
a242,b,"[7, 33, 63]","[{""kind"": ""word"", ""ar"": ""وجد"", ""voweled"": ""وَجَدَ"", ""en"": ""found"", ""roots"": [7], ""lemma"": ""وجد""}, {""kind"": ""word"", ""ar"": ""الولد"", ""voweled"": ""الْوَلَد"", ""en"": ""the boy"", ""roots"": [33], ""lemma"": ""ولد""}, {""kind"": ""word"", ""ar"": ""المفتاح"", ""voweled"": ""الْمِفْتَاح"", ""en"": ""the key"", ""roots"": [63], ""lemma"": ""مفتاح""}]"
a243,b,"[1, 7]","[{""kind"": ""word"", ""ar"": ""الكتاب"", ""voweled"": ""الْكِتَاب"", ""en"": ""the book"", ""roots"": [1], ""lemma"": ""كتاب""}, {""kind"": ""word"", ""ar"": ""موجود"", ""voweled"": ""مَوْجُود"", ""en"": ""present; existing"", ""roots"": [7], ""lemma"": ""موجود""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المكتبة"", ""voweled"": ""الْمَكْتَبَة"", ""en"": ""the library"", ""roots"": [1], ""lemma"": ""مكتبة""}]"
a245,b,"[4, 67]","[{""kind"": ""word"", ""ar"": ""تم"", ""voweled"": ""تَمَّ"", ""en"": ""was completed"", ""roots"": [67], ""lemma"": ""تم""}, {""kind"": ""word"", ""ar"": ""العمل"", ""voweled"": ""الْعَمَل"", ""en"": ""the work"", ""roots"": [4], ""lemma"": ""عمل""}, {""kind"": ""word"", ""ar"": ""تماما"", ""voweled"": ""تَمَامًا"", ""en"": ""completely"", ""roots"": [67], ""lemma"": ""تماما""}]"
a246,i,"[1, 63, 67, 77]","[{""kind"": ""word"", ""ar"": ""تم"", ""voweled"": ""تَمَّ"", ""en"": ""was completed"", ""roots"": [67], ""lemma"": ""تم""}, {""kind"": ""word"", ""ar"": ""افتتاح"", ""voweled"": ""اِفْتِتَاح"", ""en"": ""opening (ceremony)"", ""roots"": [63], ""lemma"": ""افتتاح""}, {""kind"": ""word"", ""ar"": ""المكتبة"", ""voweled"": ""الْمَكْتَبَة"", ""en"": ""the library"", ""roots"": [1], ""lemma"": ""مكتبة""}, {""kind"": ""word"", ""ar"": ""الجديدة"", ""voweled"": ""الْجَدِيدَة"", ""en"": ""the new (f.)"", ""roots"": [77], ""lemma"": ""جديد"", ""inflected"": ""fem""}]"
a247,b,"[72, 74]","[{""kind"": ""word"", ""ar"": ""الإعداد"", ""voweled"": ""الْإِعْدَاد"", ""en"": ""the preparation"", ""roots"": [72], ""lemma"": ""إعداد""}, {""kind"": ""word"", ""ar"": ""كامل"", ""voweled"": ""كَامِل"", ""en"": ""complete"", ""roots"": [74], ""lemma"": ""كامل""}]"
a249,b,"[28, 72, 77]","[{""kind"": ""word"", ""ar"": ""العدد"", ""voweled"": ""الْعَدَد"", ""en"": ""the number"", ""roots"": [72], ""lemma"": ""عدد""}, {""kind"": ""word"", ""ar"": ""كبير"", ""voweled"": ""كَبِير"", ""en"": ""big"", ""roots"": [28], ""lemma"": ""كبير""}, {""kind"": ""word"", ""ar"": ""جدا"", ""voweled"": ""جِدًّا"", ""en"": ""very"", ""roots"": [77], ""lemma"": ""جدا""}]"
a250,b,"[25, 28, 72, 75]","[{""kind"": ""word"", ""ar"": ""عدد"", ""voweled"": ""عَدَد"", ""en"": ""number"", ""roots"": [72], ""lemma"": ""عدد""}, {""kind"": ""word"", ""ar"": ""الطلاب"", ""voweled"": ""الطُّلَّاب"", ""en"": ""the students"", ""roots"": [25], ""lemma"": ""طالب"", ""inflected"": ""pl""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الجامعة"", ""voweled"": ""الْجَامِعَة"", ""en"": ""the university"", ""roots"": [75], ""lemma"": ""جامعة""}, {""kind"": ""word"", ""ar"": ""كبير"", ""voweled"": ""كَبِير"", ""en"": ""big"", ""roots"": [28], ""lemma"": ""كبير""}]"
a252,b,"[25, 74]","[{""kind"": ""word"", ""ar"": ""الكمال"", ""voweled"": ""الْكَمَال"", ""en"": ""the perfection"", ""roots"": [74], ""lemma"": ""كمال""}, {""kind"": ""word"", ""ar"": ""مطلوب"", ""voweled"": ""مَطْلُوب"", ""en"": ""required"", ""roots"": [25], ""lemma"": ""مطلوب""}, {""kind"": ""func"", ""ar"": ""لكن"", ""voweled"": ""لَكِنَّ"", ""en"": ""but"", ""roots"": []}, {""kind"": ""func"", ""ar"": ""صعب"", ""voweled"": ""صَعْب"", ""en"": ""difficult"", ""roots"": []}]"
a253,b,"[27, 68]","[{""kind"": ""word"", ""ar"": ""بقي"", ""voweled"": ""بَقِيَ"", ""en"": ""remained"", ""roots"": [68], ""lemma"": ""بقي""}, {""kind"": ""word"", ""ar"": ""القليل"", ""voweled"": ""الْقَلِيل"", ""en"": ""the little; few"", ""roots"": [27], ""lemma"": ""قليل""}]"
a254,b,"[17, 25, 68]","[{""kind"": ""word"", ""ar"": ""بقية"", ""voweled"": ""بَقِيَّة"", ""en"": ""the rest"", ""roots"": [68], ""lemma"": ""بقية""}, {""kind"": ""word"", ""ar"": ""الطلاب"", ""voweled"": ""الطُّلَّاب"", ""en"": ""the students"", ""roots"": [25], ""lemma"": ""طالب"", ""inflected"": ""pl""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المدرسة"", ""voweled"": ""الْمَدْرَسَة"", ""en"": ""the school"", ""roots"": [17], ""lemma"": ""مدرسة""}]"
a256,b,"[17, 33, 92]","[{""kind"": ""word"", ""ar"": ""حفظ"", ""voweled"": ""حَفِظَ"", ""en"": ""memorized; kept"", ""roots"": [92], ""lemma"": ""حفظ""}, {""kind"": ""word"", ""ar"": ""الولد"", ""voweled"": ""الْوَلَد"", ""en"": ""the boy"", ""roots"": [33], ""lemma"": ""ولد""}, {""kind"": ""word"", ""ar"": ""الدرس"", ""voweled"": ""الدَّرْس"", ""en"": ""the lesson"", ""roots"": [17], ""lemma"": ""درس""}]"
a257,b,"[25, 45, 92]","[{""kind"": ""word"", ""ar"": ""المحافظة"", ""voweled"": ""الْمُحَافَظَة"", ""en"": ""the preserving; province"", ""roots"": [92], ""lemma"": ""محافظة""}, {""kind"": ""func"", ""ar"": ""على"", ""voweled"": ""عَلَى"", ""en"": ""on"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الأمن"", ""voweled"": ""الْأَمْن"", ""en"": ""the security"", ""roots"": [45], ""lemma"": ""أمن""}, {""kind"": ""word"", ""ar"": ""مطلوبة"", ""voweled"": ""مَطْلُوبَة"", ""en"": ""required (f.)"", ""roots"": [25], ""lemma"": ""مطلوب"", ""inflected"": ""fem""}]"
a258,b,"[1, 2, 85, 87]","[{""kind"": ""word"", ""ar"": ""ذكر"", ""voweled"": ""ذَكَرَ"", ""en"": ""mentioned"", ""roots"": [85], ""lemma"": ""ذكر""}, {""kind"": ""word"", ""ar"": ""الكاتب"", ""voweled"": ""الْكَاتِب"", ""en"": ""the writer"", ""roots"": [1], ""lemma"": ""كاتب""}, {""kind"": ""word"", ""ar"": ""الحقيقة"", ""voweled"": ""الْحَقِيقَة"", ""en"": ""the truth"", ""roots"": [87], ""lemma"": ""حقيقة""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المقال"", ""voweled"": ""الْمَقَال"", ""en"": ""the article"", ""roots"": [2], ""lemma"": ""مقال""}]"
a259,b,"[29, 73, 85]","[{""kind"": ""word"", ""ar"": ""ذاكرة"", ""voweled"": ""ذَاكِرَة"", ""en"": ""memory"", ""roots"": [85], ""lemma"": ""ذاكرة""}, {""kind"": ""word"", ""ar"": ""الحاسوب"", ""voweled"": ""الْحَاسُوب"", ""en"": ""the computer"", ""roots"": [73], ""lemma"": ""حاسوب""}, {""kind"": ""word"", ""ar"": ""صغيرة"", ""voweled"": ""صَغِيرَة"", ""en"": ""small (f.)"", ""roots"": [29], ""lemma"": ""صغير"", ""inflected"": ""fem""}]"
a260,b,"[85, 92]","[{""kind"": ""word"", ""ar"": ""التذكرة"", ""voweled"": ""التَّذْكِرَة"", ""en"": ""the ticket"", ""roots"": [85], ""lemma"": ""تذكرة""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المحفظة"", ""voweled"": ""الْمِحْفَظَة"", ""en"": ""the wallet; briefcase"", ""roots"": [92], ""lemma"": ""محفظة""}]"
a261,i,"[17, 56, 85]","[{""kind"": ""word"", ""ar"": ""تذكرت"", ""voweled"": ""تَذَكَّرْتُ"", ""en"": ""I remembered"", ""roots"": [85], ""lemma"": ""تذكر"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""أيام"", ""voweled"": ""أَيَّام"", ""en"": ""days"", ""roots"": [56], ""lemma"": ""يوم"", ""inflected"": ""pl""}, {""kind"": ""word"", ""ar"": ""المدرسة"", ""voweled"": ""الْمَدْرَسَة"", ""en"": ""the school"", ""roots"": [17], ""lemma"": ""مدرسة""}]"
a262,b,"[32, 37, 78, 85]","[{""kind"": ""word"", ""ar"": ""ذكرى"", ""voweled"": ""ذِكْرَى"", ""en"": ""memory (of)"", ""roots"": [85], ""lemma"": ""ذكرى""}, {""kind"": ""word"", ""ar"": ""جميلة"", ""voweled"": ""جَمِيلَة"", ""en"": ""beautiful (f.)"", ""roots"": [32], ""lemma"": ""جميل"", ""inflected"": ""fem""}, {""kind"": ""func"", ""ar"": ""من"", ""voweled"": ""مِنْ"", ""en"": ""from"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""بلدي"", ""voweled"": ""بَلَدِي"", ""en"": ""my country"", ""roots"": [37], ""lemma"": ""بلدي""}, {""kind"": ""word"", ""ar"": ""القديم"", ""voweled"": ""الْقَدِيم"", ""en"": ""the old"", ""roots"": [78], ""lemma"": ""قديم""}]"
a263,b,"[2, 77, 84]","[{""kind"": ""word"", ""ar"": ""فكرة"", ""voweled"": ""فِكْرَة"", ""en"": ""idea"", ""roots"": [84], ""lemma"": ""فكرة""}, {""kind"": ""word"", ""ar"": ""المقال"", ""voweled"": ""الْمَقَال"", ""en"": ""the article"", ""roots"": [2], ""lemma"": ""مقال""}, {""kind"": ""word"", ""ar"": ""جديدة"", ""voweled"": ""جَدِيدَة"", ""en"": ""new (f.)"", ""roots"": [77], ""lemma"": ""جديد"", ""inflected"": ""fem""}]"
a264,i,"[34, 84, 100]","[{""kind"": ""word"", ""ar"": ""فكر"", ""voweled"": ""فَكَّرَ"", ""en"": ""thought"", ""roots"": [84], ""lemma"": ""فكر""}, {""kind"": ""word"", ""ar"": ""الرجل"", ""voweled"": ""الرَّجُل"", ""en"": ""the man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المستقبل"", ""voweled"": ""الْمُسْتَقْبَل"", ""en"": ""the future"", ""roots"": [100], ""lemma"": ""مستقبل""}]"
a265,i,"[3, 31, 84, 100]","[{""kind"": ""word"", ""ar"": ""التفكير"", ""voweled"": ""التَّفْكِير"", ""en"": ""the thinking"", ""roots"": [84], ""lemma"": ""تفكير""}, {""kind"": ""word"", ""ar"": ""قبل"", ""voweled"": ""قَبْلَ"", ""en"": ""before"", ""roots"": [100], ""lemma"": ""قبل""}, {""kind"": ""word"", ""ar"": ""الفعل"", ""voweled"": ""الْفِعْل"", ""en"": ""the deed; action"", ""roots"": [3], ""lemma"": ""فعل""}, {""kind"": ""word"", ""ar"": ""حسن"", ""voweled"": ""حَسَن"", ""en"": ""good"", ""roots"": [31], ""lemma"": ""حسن""}]"
a266,b,"[25, 77, 84]","[{""kind"": ""word"", ""ar"": ""الأفكار"", ""voweled"": ""الْأَفْكَار"", ""en"": ""the ideas"", ""roots"": [84], ""lemma"": ""فكرة"", ""inflected"": ""pl""}, {""kind"": ""word"", ""ar"": ""الجديدة"", ""voweled"": ""الْجَدِيدَة"", ""en"": ""the new (f.)"", ""roots"": [77], ""lemma"": ""جديد"", ""inflected"": ""fem""}, {""kind"": ""word"", ""ar"": ""مطلوبة"", ""voweled"": ""مَطْلُوبَة"", ""en"": ""required (f.)"", ""roots"": [25], ""lemma"": ""مطلوب"", ""inflected"": ""fem""}]"
a267,b,"[34, 58, 84]","[{""kind"": ""word"", ""ar"": ""المفكر"", ""voweled"": ""الْمُفَكِّر"", ""en"": ""the thinker"", ""roots"": [84], ""lemma"": ""مفكر""}, {""kind"": ""word"", ""ar"": ""رجل"", ""voweled"": ""رَجُل"", ""en"": ""man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""word"", ""ar"": ""مشهور"", ""voweled"": ""مَشْهُور"", ""en"": ""famous"", ""roots"": [58], ""lemma"": ""مشهور""}]"
